Open,High,Low,Close,DayofWeek_1,DayofWeek_2,DayofWeek_3,DayofWeek_4
8.875,8.975,8.8425,8.925,0,0,1,0
8.8875,8.985,8.8675,8.9225,0,0,0,1
8.89,9.005,8.865,8.885,0,0,0,0
8.91,8.975,8.845,8.975,1,0,0,0
8.975,9.03,8.87,9.0125,0,1,0,0
8.925,8.975,8.525,8.75,0,0,1,0
8.75,8.825,8.745,8.765,0,0,0,1
8.745,8.775,8.6175,8.635,0,0,0,0
8.61,8.8075,8.61,8.78,1,0,0,0
8.7825,8.7825,8.6725,8.7125,0,1,0,0
8.7325,8.7375,8.5275,8.5425,0,0,1,0
8.5675,8.575,8.375,8.46,0,0,0,1
8.47,8.485,8.3575,8.4125,1,0,0,0
8.4325,8.565,8.4325,8.495,0,1,0,0
8.4975,8.4975,8.3475,8.38,0,0,1,0
8.405,8.425,8.19,8.2775,0,0,0,1
8.3125,8.35,8.2,8.3025,0,0,0,0
8.2675,8.325,8.22,8.2525,1,0,0,0
8.23,8.445,8.2125,8.3425,0,1,0,0
8.32,8.4675,8.2975,8.4175,0,0,1,0
8.425,8.4925,8.3175,8.3175,0,0,0,1
8.36,8.47,8.3575,8.415,0,0,0,0
8.44,8.4775,8.375,8.405,1,0,0,0
8.43,8.57,8.3975,8.4,0,1,0,0
8.4,8.485,8.295,8.4125,0,0,1,0
8.425,8.4875,8.345,8.3575,0,0,0,1
8.355,8.36,8.1425,8.1925,0,0,0,0
8.1925,8.385,8.19,8.27,1,0,0,0
8.4125,8.6925,8.4125,8.6125,0,1,0,0
8.6325,8.79,8.62,8.73,0,0,1,0
8.73,8.88,8.6675,8.7925,0,0,0,1
8.805,8.92,8.7825,8.8825,0,0,0,0
8.8875,8.91,8.7125,8.7125,1,0,0,0
8.7125,8.725,8.59,8.6825,0,1,0,0
8.6875,8.695,8.515,8.535,0,0,1,0
8.5,8.5025,8.275,8.34,0,0,0,1
8.325,8.3825,8.26,8.28,0,0,0,0
8.28,8.4775,8.2575,8.45,1,0,0,0
8.42,8.595,8.36,8.5475,0,1,0,0
8.5425,8.5425,8.385,8.455,0,0,1,0
8.475,8.4875,8.3825,8.4075,0,0,0,1
8.41,8.5375,8.41,8.4725,0,0,0,0
8.4875,8.51,8.4175,8.45,1,0,0,0
8.45,8.5475,8.42,8.51,0,1,0,0
8.5,8.5375,8.475,8.5,0,0,1,0
8.5,8.655,8.4875,8.64,0,0,0,1
8.625,8.685,8.6175,8.6425,0,0,0,0
8.68,8.7125,8.625,8.6625,1,0,0,0
8.65,8.7475,8.635,8.7175,0,1,0,0
8.72,8.74,8.6625,8.71,0,0,1,0
8.73,8.8475,8.7,8.825,0,0,0,1
8.8375,8.8375,8.7375,8.74,0,0,0,0
8.775,8.9,8.775,8.8275,1,0,0,0
8.795,8.98,8.795,8.98,0,1,0,0
9.0,9.0975,9.0,9.0875,0,0,1,0
9.0625,9.12,9.005,9.0975,0,0,0,1
9.1125,9.135,9.08,9.13,1,0,0,0
9.13,9.13,9.0275,9.0375,0,1,0,0
9.0375,9.04,8.8025,8.835,0,0,1,0
8.8575,8.9425,8.8,8.8775,0,0,0,1
8.8775,8.91,8.85,8.8875,0,0,0,0
8.9,8.9875,8.8375,8.9325,1,0,0,0
8.9125,8.935,8.8475,8.8925,0,1,0,0
8.9125,8.9625,8.9125,8.93,0,0,1,0
8.9475,9.08,8.9475,9.0625,0,0,0,1
9.05,9.125,9.0175,9.0425,0,0,0,0
9.0425,9.065,8.985,9.0225,1,0,0,0
9.0125,9.0125,8.895,8.94,0,1,0,0
8.94,8.9525,8.8875,8.9025,0,0,1,0
8.875,9.0875,8.875,8.97,0,0,0,1
8.925,8.9275,8.8025,8.825,0,0,0,0
8.8125,8.815,8.405,8.525,1,0,0,0
8.5625,8.705,8.3725,8.3775,0,1,0,0
8.3775,8.4125,8.275,8.375,0,0,1,0
8.395,8.4625,8.38,8.3925,0,0,0,1
8.4425,8.49,8.4075,8.455,0,0,0,0
8.47,8.5225,8.4125,8.5025,1,0,0,0
8.5225,8.5675,8.475,8.5225,0,1,0,0
8.535,8.535,8.3975,8.4,0,0,1,0
8.4,8.4975,8.3175,8.3475,0,0,0,1
8.3475,8.3725,8.3125,8.3475,0,0,0,0
8.3475,8.35,8.25,8.25,1,0,0,0
8.2875,8.31,8.15,8.15,0,1,0,0
8.1625,8.2725,8.1625,8.195,0,0,1,0
8.22,8.2925,8.1475,8.2025,0,0,0,1
8.2,8.4275,8.185,8.3725,0,0,0,0
8.375,8.3875,8.2275,8.25,1,0,0,0
8.225,8.51,8.225,8.345,0,1,0,0
8.3575,8.4075,8.3325,8.34,0,0,1,0
8.375,8.6225,8.375,8.47,0,0,0,1
8.47,8.47,8.2825,8.415,0,0,0,0
8.42,8.5075,8.3625,8.405,1,0,0,0
8.425,8.6275,8.425,8.625,0,1,0,0
8.6275,8.745,8.605,8.6825,0,0,1,0
8.6675,8.7425,8.4525,8.545,0,0,0,1
8.5625,8.5875,8.4725,8.545,0,0,0,0
8.5625,8.6525,8.51,8.54,1,0,0,0
8.5625,8.745,8.5625,8.6775,0,1,0,0
8.675,8.7825,8.5825,8.77,0,0,1,0
8.795,8.8775,8.775,8.84,0,0,0,1
8.8375,8.9,8.8375,8.885,0,0,0,0
8.91,8.9525,8.74,8.8875,1,0,0,0
8.875,8.99,8.85,8.9425,0,1,0,0
8.9625,9.02,8.875,8.99,0,0,1,0
9.05,9.05,8.8825,8.9975,0,0,0,1
8.9975,9.035,8.9525,8.9775,0,0,0,0
9.0,9.0925,8.955,8.975,1,0,0,0
8.975,9.0925,8.9675,9.0075,0,1,0,0
9.005,9.005,8.87,8.995,0,0,1,0
9.0125,9.025,8.815,8.88,0,0,0,1
8.89,9.0075,8.865,9.005,0,0,0,0
9.005,9.1925,8.9875,9.175,1,0,0,0
9.2125,9.325,9.2125,9.3,0,1,0,0
9.25,9.315,9.25,9.2825,0,0,0,1
9.325,9.37,9.2775,9.3625,0,0,0,0
9.3625,9.405,9.2975,9.4025,1,0,0,0
9.4375,9.4375,9.3225,9.42,0,1,0,0
9.4,9.4025,9.2475,9.2625,0,0,1,0
8.9925,9.8875,8.9925,9.8675,0,0,0,1
9.8675,9.8675,9.605,9.6325,0,0,0,0
9.625,9.8375,9.625,9.7625,1,0,0,0
9.75,10.15,9.7425,10.13,0,1,0,0
10.125,10.56,10.05,10.43,0,0,1,0
10.4,10.5,10.34,10.4375,0,0,0,1
10.4075,10.425,10.2025,10.3,0,0,0,0
10.2625,10.5125,10.13,10.4825,1,0,0,0
10.445,10.4625,10.19,10.26,0,1,0,0
10.26,10.26,10.0775,10.245,0,0,1,0
10.245,10.46,10.1875,10.3925,0,0,0,1
10.3925,10.4375,10.235,10.2775,0,0,0,0
10.26,10.2625,10.105,10.1225,1,0,0,0
10.125,10.2375,10.1125,10.22,0,1,0,0
10.2325,10.4525,10.2325,10.4325,0,0,1,0
10.435,10.4575,10.32,10.4225,0,0,0,0
10.425,10.575,10.38,10.565,1,0,0,0
10.565,10.565,10.425,10.4625,0,1,0,0
10.45,10.47,10.3475,10.4525,0,0,1,0
10.4525,10.4525,10.2975,10.315,0,0,0,1
10.315,10.355,10.1525,10.1875,0,0,0,0
10.1625,10.1675,9.94,9.97,1,0,0,0
9.925,9.95,9.8375,9.8675,0,1,0,0
9.8675,10.0425,9.8675,10.0075,0,0,1,0
10.0,10.0475,9.92,10.0125,0,0,0,1
10.01,10.3875,10.01,10.325,0,0,0,0
10.3125,10.3125,10.05,10.0625,1,0,0,0
10.08,10.18,9.9475,10.025,0,1,0,0
10.0125,10.11,9.9975,10.08,0,0,1,0
10.055,10.295,10.04,10.295,0,0,0,1
10.25,10.4775,10.2125,10.4725,1,0,0,0
10.46,10.4625,10.3,10.3275,0,1,0,0
10.3,10.3625,10.16,10.2225,0,0,1,0
10.24,10.28,10.1975,10.2575,0,0,0,1
10.2575,10.49,10.25,10.335,0,0,0,0
10.335,10.4375,10.2175,10.2225,1,0,0,0
10.225,10.3025,10.145,10.1825,0,1,0,0
10.1325,10.3375,10.125,10.2825,0,0,1,0
10.25,10.2825,9.6375,10.0425,0,0,0,1
10.105,10.195,10.0675,10.175,0,0,0,0
10.1875,10.285,10.1025,10.1275,1,0,0,0
10.1275,10.19,9.9625,10.0625,0,1,0,0
10.0375,10.1225,9.975,10.1125,0,0,1,0
10.1125,10.175,10.09,10.15,0,0,0,1
10.15,10.2675,10.1275,10.1575,0,0,0,0
10.1575,10.27,10.125,10.2225,1,0,0,0
10.2225,10.34,10.2,10.275,0,1,0,0
10.3,10.425,10.3,10.35,0,0,1,0
10.3875,10.6625,10.3825,10.6425,0,0,0,1
10.6425,10.7,10.4725,10.505,0,0,0,0
10.5,10.5975,10.465,10.565,1,0,0,0
10.565,10.6075,10.5375,10.5575,0,1,0,0
10.575,10.615,10.49,10.5,0,0,1,0
10.5075,10.5075,10.45,10.465,0,0,0,1
10.44,10.45,10.3125,10.3125,1,0,0,0
10.3125,10.5125,10.3075,10.4925,0,1,0,0
10.465,10.625,10.4475,10.6125,0,0,1,0
10.6125,10.7,10.515,10.6875,0,0,0,1
10.6625,10.755,10.605,10.7525,0,0,0,0
10.8,10.9325,10.7575,10.9075,1,0,0,0
10.9375,11.0575,10.8525,11.02,0,1,0,0
11.005,11.005,10.8525,10.9425,0,0,1,0
10.975,11.03,10.8775,10.9825,0,0,0,1
10.9625,10.9625,10.845,10.8875,0,0,0,0
10.8875,10.98,10.7075,10.7675,1,0,0,0
10.75,10.8775,10.7475,10.8675,0,1,0,0
10.88,10.97,10.8175,10.8575,0,0,1,0
10.8725,10.905,10.825,10.855,0,0,0,1
10.8625,11.0875,10.86,11.07,0,0,0,0
11.1125,11.16,10.8725,10.92,1,0,0,0
10.92,10.92,10.7075,10.7375,0,1,0,0
10.725,10.8175,10.6775,10.76,0,0,1,0
10.8225,10.855,10.78,10.845,0,0,0,1
10.82,10.8925,10.75,10.875,0,0,0,0
10.875,10.9125,10.77,10.8225,1,0,0,0
10.8,10.82,10.7525,10.7775,0,1,0,0
10.7775,10.835,10.715,10.7175,0,0,1,0
10.7125,10.75,10.6475,10.72,0,0,0,0
10.6825,10.84,10.65,10.7525,1,0,0,0
10.75,10.855,10.685,10.8525,0,1,0,0
10.8525,10.8625,10.7925,10.805,0,0,1,0
10.775,10.875,10.775,10.8075,0,0,0,1
10.825,10.83,10.6275,10.6825,0,0,0,0
10.6875,10.765,10.6875,10.735,1,0,0,0
10.7425,10.82,10.705,10.725,0,1,0,0
10.695,10.7,10.6225,10.67,0,0,1,0
10.6475,10.6475,10.5625,10.6225,0,0,0,1
10.6225,10.685,10.605,10.6225,0,0,0,0
10.625,10.6425,10.5025,10.56,1,0,0,0
10.585,10.72,10.5725,10.63,0,1,0,0
10.625,10.6625,10.45,10.4975,0,0,1,0
10.46,10.635,10.425,10.4625,0,0,0,1
10.4375,10.56,10.405,10.5175,0,0,0,0
10.5625,10.65,10.5325,10.605,1,0,0,0
10.62,10.715,10.525,10.535,0,1,0,0
10.5975,10.64,10.4525,10.5975,0,0,1,0
10.5975,10.69,10.4525,10.655,0,0,0,1
10.6625,10.9825,10.6575,10.945,0,0,0,0
10.95,11.08,10.8325,10.9025,1,0,0,0
10.935,11.0125,10.8175,10.9975,0,1,0,0
10.995,11.05,10.9375,11.0275,0,0,1,0
11.0325,11.0375,10.915,11.01,0,0,0,1
11.0,11.225,11.0,11.19,0,0,0,0
11.1825,11.35,11.155,11.2725,1,0,0,0
11.2825,11.37,11.2375,11.3325,0,1,0,0
11.3325,11.4275,11.2325,11.385,0,0,1,0
11.3975,11.45,11.375,11.4325,0,0,0,1
11.43,11.55,11.3575,11.55,0,0,0,0
11.5,11.6725,11.33,11.3775,1,0,0,0
11.3775,11.4875,11.3525,11.475,0,1,0,0
11.435,11.4625,11.3125,11.34,0,0,1,0
11.325,11.3475,11.1375,11.265,0,0,0,1
11.265,11.37,11.25,11.3525,0,0,0,0
11.3375,11.3525,11.19,11.325,1,0,0,0
11.3125,11.47,11.3125,11.47,0,1,0,0
11.4675,11.525,11.405,11.5225,0,0,1,0
11.525,11.525,11.4325,11.4925,0,0,0,1
11.49,11.5875,11.45,11.565,0,0,0,0
11.5675,11.5675,11.4325,11.5325,1,0,0,0
11.5,11.5,11.365,11.3925,0,1,0,0
11.43,11.4575,11.3875,11.445,0,0,1,0
11.43,11.595,11.375,11.5725,0,0,0,1
11.595,11.595,11.4275,11.4275,1,0,0,0
11.35,11.5575,11.35,11.5,0,1,0,0
11.5,11.675,11.4475,11.645,0,0,1,0
11.6475,11.7225,11.565,11.69,0,0,0,1
11.69,11.69,11.4825,11.54,0,0,0,0
11.5675,11.7,11.5675,11.6525,1,0,0,0
11.6675,11.6825,11.47,11.485,0,1,0,0
11.4825,11.4825,11.29,11.33,0,0,1,0
11.355,11.37,11.22,11.24,0,0,0,1
11.2425,11.2975,11.2075,11.26,0,0,0,0
10.75,10.84,10.4125,10.7925,1,0,0,0
10.8125,10.8625,10.74,10.79,0,1,0,0
10.775,10.865,10.755,10.815,0,0,1,0
10.825,10.85,10.7325,10.82,0,0,0,1
10.7575,10.82,10.6875,10.72,0,0,0,0
10.7225,10.725,10.665,10.695,1,0,0,0
10.645,10.6475,10.3825,10.625,0,1,0,0
10.605,10.7125,10.6,10.6625,0,0,1,0
10.725,10.7725,10.5225,10.5775,0,0,0,1
10.595,10.6375,10.55,10.5975,0,0,0,0
10.6225,10.7175,10.6225,10.705,1,0,0,0
10.73,10.73,10.625,10.7,0,1,0,0
10.725,10.8325,10.69,10.755,0,0,1,0
10.755,10.8,10.655,10.75,0,0,0,1
10.7425,10.8925,10.72,10.75,1,0,0,0
10.7375,10.7375,10.5575,10.5575,0,1,0,0
10.495,10.5625,10.4225,10.5075,0,0,1,0
10.495,10.5725,10.435,10.5475,0,0,0,1
10.57,10.61,10.5375,10.5725,0,0,0,0
10.565,10.6,10.4925,10.5775,1,0,0,0
10.5775,10.5775,10.4875,10.5075,0,1,0,0
10.52,10.5925,10.3625,10.375,0,0,1,0
10.3275,10.37,10.1725,10.225,0,0,0,1
10.165,10.2875,10.155,10.23,0,0,0,0
10.2675,10.285,10.05,10.1625,1,0,0,0
10.0975,10.2675,10.0975,10.215,0,1,0,0
10.225,10.3675,10.1775,10.2775,0,0,1,0
10.8125,11.37,10.8125,11.115,0,0,0,1
11.14,11.275,11.075,11.265,0,0,0,0
11.3125,11.5025,11.305,11.475,1,0,0,0
11.5025,11.5625,11.375,11.475,0,1,0,0
11.5025,11.61,11.3925,11.5625,0,0,1,0
11.55,11.5875,11.44,11.4675,0,0,0,1
11.4675,11.5075,11.425,11.4625,0,0,0,0
11.4375,11.4725,11.3525,11.395,1,0,0,0
11.4,11.435,11.3125,11.35,0,1,0,0
11.3,11.355,11.225,11.25,0,0,1,0
11.215,11.2225,11.125,11.135,0,0,0,1
11.1225,11.1625,10.97,10.975,0,0,0,0
10.9875,11.0,10.9325,11.0,1,0,0,0
11.03,11.0525,10.895,10.925,0,1,0,0
10.9375,11.125,10.9375,11.0425,0,0,1,0
11.0175,11.075,10.91,11.005,0,0,0,1
10.98,11.085,10.935,11.035,0,0,0,0
11.0175,11.02,10.8625,10.885,1,0,0,0
10.93,10.94,10.8325,10.88,0,1,0,0
10.875,10.875,10.7625,10.84,0,0,1,0
10.86,10.89,10.64,10.7525,0,0,0,1
10.775,10.8,10.615,10.78,0,0,0,0
10.78,10.825,10.6,10.73,1,0,0,0
10.7325,10.83,10.7075,10.7525,0,1,0,0
10.735,10.7625,10.6225,10.6625,0,0,1,0
10.7,10.8175,10.6675,10.78,0,0,0,1
10.7825,10.9075,10.7475,10.9025,0,0,0,0
10.8825,10.9125,10.79,10.895,1,0,0,0
10.875,11.0275,10.8025,11.0,0,1,0,0
10.9375,11.05,10.9375,11.02,0,0,1,0
11.05,11.11,10.9375,10.95,0,0,0,1
11.0,11.2025,10.995,11.2025,1,0,0,0
11.225,11.275,11.1475,11.16,0,1,0,0
11.16,11.1875,10.935,10.9775,0,0,1,0
10.98,11.04,10.925,10.9875,0,0,0,1
11.0,11.0375,10.935,10.985,0,0,0,0
10.985,11.06,10.9175,10.9775,1,0,0,0
11.045,11.0625,10.9375,10.9725,0,1,0,0
11.0,11.055,10.8725,10.925,0,0,1,0
10.9325,11.025,10.9,10.995,0,0,0,1
10.9775,11.0425,10.9025,11.0325,0,0,0,0
11.05,11.1,10.855,10.9275,1,0,0,0
10.9,10.9,10.75,10.7975,0,1,0,0
10.7625,10.895,10.75,10.895,0,0,1,0
10.8625,10.8625,10.8025,10.83,0,0,0,1
10.8625,10.9925,10.8075,10.94,0,0,0,0
10.99,11.0175,10.8925,11.005,1,0,0,0
11.025,11.065,10.8875,10.9125,0,1,0,0
10.925,11.005,10.84,11.0025,0,0,1,0
10.975,11.105,10.875,11.1025,0,0,0,1
11.01,11.1275,10.975,11.0475,0,0,0,0
11.06,11.235,11.05,11.08,1,0,0,0
11.0625,11.085,10.905,10.915,0,1,0,0
10.915,10.9525,10.7525,10.8575,0,0,1,0
10.8625,10.9075,10.6675,10.7625,0,0,0,1
10.7625,10.775,10.6025,10.6475,0,0,0,0
10.6725,10.725,10.4875,10.4975,1,0,0,0
10.4975,10.5425,10.3525,10.435,0,1,0,0
10.45,10.5675,10.4275,10.475,0,0,1,0
10.5125,10.58,10.3875,10.48,0,0,0,1
10.48,10.4875,10.375,10.475,0,0,0,0
10.5,10.7475,10.45,10.71,1,0,0,0
10.7,10.7575,10.6275,10.75,0,1,0,0
10.775,10.8025,10.6475,10.7225,0,0,1,0
10.7225,10.7475,10.6175,10.635,0,0,0,1
10.635,10.69,10.525,10.6725,0,0,0,0
10.67,10.6925,10.495,10.5375,1,0,0,0
10.54,10.54,10.375,10.4075,0,1,0,0
10.405,10.4525,10.2375,10.2625,0,0,1,0
10.3075,10.35,10.135,10.335,0,0,0,1
10.3375,10.53,10.3275,10.345,0,0,0,0
10.2825,10.495,10.2825,10.4375,1,0,0,0
10.39,10.575,10.39,10.505,0,1,0,0
10.505,10.57,10.4275,10.5,0,0,1,0
10.5125,10.525,10.365,10.475,0,0,0,1
10.4875,10.5425,10.43,10.475,0,0,0,0
10.465,10.555,10.42,10.555,1,0,0,0
10.54,10.6625,10.54,10.6,0,1,0,0
10.5975,10.6525,10.455,10.565,0,0,1,0
10.57,10.585,10.4225,10.5325,0,0,0,1
10.5325,10.535,10.4125,10.485,0,0,0,0
10.4625,10.5125,10.38,10.475,1,0,0,0
10.4925,10.525,10.4625,10.4975,0,1,0,0
10.5125,10.5175,10.4325,10.45,0,0,1,0
10.4625,10.4875,10.3875,10.4225,0,0,0,1
10.4375,10.4375,10.345,10.3925,0,0,0,0
10.35,10.385,10.2525,10.2775,1,0,0,0
10.295,10.325,10.22,10.2475,0,1,0,0
10.275,10.3525,10.26,10.325,0,0,0,1
10.325,10.325,10.1075,10.1125,0,0,0,0
10.1375,10.19,9.9125,9.9625,1,0,0,0
10.02,10.125,9.9725,9.9975,0,1,0,0
9.9825,10.15,9.9375,10.15,0,0,1,0
10.15,10.5375,10.1175,10.475,0,0,0,1
10.475,10.565,10.3575,10.4375,0,0,0,0
10.4825,10.55,10.45,10.475,1,0,0,0
10.5,10.56,10.3275,10.37,0,1,0,0
10.3875,10.4,10.255,10.3225,0,0,1,0
10.375,10.4525,10.35,10.375,0,0,0,1
10.43,10.4775,10.365,10.425,0,0,0,0
10.4375,10.4725,10.3875,10.4125,1,0,0,0
10.45,10.56,10.4,10.4725,0,1,0,0
10.485,10.5025,10.4075,10.4775,0,0,1,0
10.4875,10.6425,10.47,10.5075,0,0,0,1
10.545,10.545,10.3225,10.375,0,0,0,0
10.435,10.4375,10.3325,10.39,1,0,0,0
10.4425,10.455,10.3525,10.45,0,1,0,0
10.4625,10.585,10.44,10.505,0,0,1,0
10.53,10.6,10.425,10.5075,0,0,0,1
10.5825,10.605,10.3875,10.44,1,0,0,0
10.46,10.5075,10.425,10.455,0,1,0,0
10.4875,10.5125,10.405,10.4775,0,0,1,0
10.48,10.4875,10.3825,10.4025,0,0,0,1
10.37,10.41,10.2775,10.35,1,0,0,0
10.35,10.5925,10.3375,10.575,0,1,0,0
10.5975,10.65,10.52,10.54,0,0,1,0
10.5625,10.625,10.5025,10.615,0,0,0,1
10.645,10.6625,10.46,10.485,0,0,0,0
10.485,10.635,10.4825,10.625,1,0,0,0
10.625,10.78,10.5375,10.5625,0,1,0,0
10.55,10.7075,10.535,10.6925,0,0,1,0
10.6925,10.8125,10.6925,10.745,0,0,0,1
10.7225,10.7625,10.555,10.59,1,0,0,0
10.54,10.685,10.5375,10.67,0,1,0,0
10.6775,10.6775,10.585,10.6425,0,0,1,0
10.625,10.645,10.55,10.55,0,0,0,1
10.5925,10.6225,10.55,10.5575,0,0,0,0
10.5825,10.64,10.54,10.56,1,0,0,0
10.565,10.5775,10.4,10.435,0,1,0,0
10.4625,10.67,10.4625,10.62,0,0,1,0
10.6575,10.7375,10.6,10.6375,0,0,0,1
10.635,10.7225,10.61,10.7,0,0,0,0
10.6675,10.7475,10.65,10.735,1,0,0,0
10.6725,10.8575,10.6725,10.8325,0,1,0,0
10.825,10.8325,10.6875,10.7025,0,0,1,0
11.125,11.83,11.125,11.55,0,0,0,1
11.525,11.525,11.1275,11.1675,0,0,0,0
11.2,11.27,10.94,11.0025,1,0,0,0
11.0075,11.05,10.9725,11.01,0,1,0,0
11.0675,11.135,10.9425,11.1275,0,0,1,0
11.125,11.125,10.875,10.905,0,0,0,1
10.8325,10.9275,10.75,10.8275,0,0,0,0
10.8275,10.9225,10.75,10.7725,1,0,0,0
10.765,10.8175,10.6825,10.75,0,1,0,0
10.7625,10.8075,10.695,10.7575,0,0,1,0
10.7675,10.7675,10.5925,10.5975,0,0,0,1
10.59,10.59,10.415,10.5275,1,0,0,0
10.5275,10.6,10.5125,10.59,0,1,0,0
10.5875,10.6275,10.515,10.5175,0,0,1,0
10.5025,10.555,10.4775,10.5075,0,0,0,1
10.5,10.5075,10.475,10.5,0,0,0,0
10.4875,10.5025,10.25,10.3375,1,0,0,0
10.275,10.515,10.26,10.475,0,1,0,0
10.5,10.5725,10.4725,10.565,0,0,1,0
10.5875,10.6875,10.54,10.625,0,0,0,1
10.6,10.65,10.5,10.5525,0,0,0,0
10.5375,10.61,10.4075,10.4575,1,0,0,0
10.4125,10.46,10.3225,10.36,0,1,0,0
10.39,10.495,10.37,10.43,0,0,1,0
10.4225,10.5,10.4,10.4475,0,0,0,1
10.4375,10.525,10.36,10.39,0,0,0,0
10.375,10.48,10.345,10.47,1,0,0,0
10.4575,10.57,10.445,10.57,0,1,0,0
10.5525,10.575,10.505,10.575,0,0,1,0
10.575,10.6875,10.5525,10.65,0,0,0,1
10.615,10.6875,10.5975,10.675,0,0,0,0
10.7175,10.77,10.6625,10.76,1,0,0,0
10.76,10.9725,10.7025,10.9575,0,1,0,0
10.9625,11.2175,10.96,11.215,0,0,1,0
11.215,11.2875,11.1775,11.205,0,0,0,1
11.2125,11.215,11.1175,11.1175,0,0,0,0
11.1175,11.1225,11.0075,11.07,1,0,0,0
11.0425,11.11,10.9525,10.955,0,1,0,0
10.955,10.955,10.7,10.8325,0,0,1,0
10.8575,10.905,10.8175,10.875,0,0,0,1
10.73,10.91,10.73,10.8575,0,0,0,0
10.845,10.8625,10.75,10.85,1,0,0,0
10.8475,10.885,10.7375,10.8625,0,1,0,0
10.825,10.885,10.7525,10.8375,0,0,1,0
10.8625,10.975,10.795,10.815,0,0,0,1
10.8125,10.85,10.7175,10.78,0,0,0,0
10.7625,10.795,10.6575,10.705,1,0,0,0
10.7025,10.7875,10.6875,10.725,0,1,0,0
10.7125,10.715,10.5025,10.7125,0,0,1,0
10.7125,10.73,10.645,10.6925,0,0,0,0
10.705,10.9975,10.705,10.8825,1,0,0,0
10.8825,10.975,10.87,10.9375,0,1,0,0
10.98,11.2625,10.9625,11.2225,0,0,1,0
11.375,11.5275,11.25,11.375,0,0,0,1
11.3375,11.3425,11.1375,11.2275,0,0,0,0
11.225,11.2275,11.1225,11.17,1,0,0,0
11.1875,11.225,11.0975,11.16,0,1,0,0
11.16,11.18,11.1075,11.165,0,0,1,0
11.125,11.2375,11.09,11.11,0,0,0,1
11.0,11.0975,10.9525,10.975,0,0,0,0
10.985,11.025,10.935,10.975,1,0,0,0
10.99,11.025,10.87,10.915,0,1,0,0
10.915,11.035,10.915,11.0175,0,0,1,0
11.0175,11.11,10.9425,11.08,0,0,0,1
11.0375,11.105,11.0,11.025,0,0,0,0
11.0,11.025,10.8725,10.875,1,0,0,0
10.875,11.005,10.875,10.9775,0,1,0,0
10.9375,11.195,10.92,11.05,0,0,1,0
11.06,11.08,10.905,10.995,0,0,0,1
10.935,11.13,10.935,11.125,0,0,0,0
11.125,11.1875,11.085,11.1025,1,0,0,0
11.0625,11.13,10.875,10.9625,0,1,0,0
10.9775,11.0975,10.93,10.9425,0,0,1,0
11.005,11.0975,10.96,11.06,0,0,0,1
11.0525,11.095,10.9,11.0125,0,0,0,0
11.025,11.0275,10.84,10.88,1,0,0,0
10.87,11.0175,10.775,10.96,0,1,0,0
10.9675,11.025,10.88,10.9875,0,0,1,0
10.9975,11.12,10.9625,11.0,0,0,0,1
10.975,11.0975,10.9575,11.0475,1,0,0,0
11.0375,11.115,10.965,11.085,0,1,0,0
11.0575,11.155,11.0,11.1425,0,0,1,0
11.1875,11.2925,11.145,11.2675,0,0,0,1
11.2375,11.295,11.09,11.1325,0,0,0,0
11.1225,11.1875,11.0475,11.1,1,0,0,0
11.1,11.2675,11.1,11.225,0,1,0,0
11.2,11.3525,11.18,11.3325,0,0,1,0
11.325,11.375,11.2425,11.27,0,0,0,1
11.285,11.2925,11.14,11.165,0,0,0,0
11.1375,11.3025,11.135,11.195,1,0,0,0
11.1575,11.1825,11.0825,11.16,0,1,0,0
11.175,11.335,11.11,11.3275,0,0,1,0
11.3525,11.425,11.29,11.3525,0,0,0,1
11.3375,11.4025,11.225,11.2525,0,0,0,0
11.2325,11.325,11.2,11.2475,1,0,0,0
11.22,11.35,11.22,11.325,0,1,0,0
11.3125,11.315,11.055,11.0825,0,0,1,0
11.055,11.1475,11.0,11.0775,0,0,0,1
11.0625,11.26,11.0325,11.14,0,0,0,0
11.1375,11.1425,11.005,11.04,1,0,0,0
11.07,11.1125,10.9675,10.99,0,1,0,0
11.0275,11.18,11.005,11.14,0,0,1,0
11.1675,11.3575,11.0775,11.3575,0,0,0,1
11.3575,11.4075,11.255,11.38,0,0,0,0
11.375,11.3975,11.1575,11.2,0,1,0,0
11.1875,11.34,11.1875,11.2375,0,0,1,0
11.21,11.325,11.195,11.2275,0,0,0,1
11.25,11.3625,11.1825,11.205,0,0,0,0
11.175,11.24,11.16,11.2,1,0,0,0
11.1775,11.2975,11.1775,11.2325,0,1,0,0
11.2125,11.275,11.1625,11.165,0,0,1,0
11.165,11.2225,11.0,11.0525,0,0,0,1
11.0125,11.1725,11.0125,11.125,0,0,0,0
11.125,11.2275,11.0225,11.15,1,0,0,0
11.1625,11.49,11.1625,11.43,0,1,0,0
11.4525,11.475,11.3075,11.4,0,0,1,0
11.4,11.425,11.1925,11.2875,0,0,0,1
11.285,11.3825,11.12,11.23,0,0,0,0
10.775,10.9125,10.3875,10.815,1,0,0,0
10.79,10.8925,10.5875,10.8475,0,1,0,0
10.8475,10.9125,10.6875,10.8725,0,0,1,0
10.8725,11.0525,10.825,10.995,0,0,0,1
11.0075,11.1225,10.9675,11.06,0,0,0,0
11.025,11.0525,10.8625,11.02,1,0,0,0
11.07,11.195,11.05,11.0875,0,1,0,0
11.05,11.1375,10.89,11.0775,0,0,1,0
11.12,11.25,11.12,11.175,0,0,0,1
